Date,EU_Trend,OF_Trend,OS_Trend,SF_Trend,USB_Trend,PLT_Trend,PLD_Trend,USDI_Price,USDI_Open,USDI_High,USDI_Low,USDI_Volume,USDI_Trend
5/30/2017,1,0,0,0,0,0,1,97.212,97.615,97.7,97.145,27990,0
5/31/2017,1,0,0,0,0,1,1,96.854,97.355,97.425,96.795,27260,0
6/1/2017,0,1,0,0,1,0,1,97.141,96.955,97.27,96.85,16410,1
6/2/2017,1,0,0,1,0,1,1,96.67,97.165,97.26,96.58,29200,0
6/5/2017,0,0,0,1,1,1,1,96.754,96.67,96.93,96.64,14970,1
6/6/2017,1,1,1,1,0,1,1,96.591,96.75,96.75,96.465,18620,0
6/7/2017,0,0,0,0,1,0,0,96.708,96.565,96.94,96.455,24750,1
6/8/2017,0,0,0,0,1,0,1,96.898,96.695,97.135,96.565,33920,1
6/9/2017,0,1,1,0,1,1,1,97.239,97.26,97.47,97.125,29760,1
6/12/2017,1,1,1,0,1,1,1,97.121,97.235,97.3,97.02,24180,0
6/13/2017,1,1,0,0,0,0,0,96.942,97.17,97.26,96.925,21800,0
6/14/2017,1,0,0,1,0,1,0,96.921,97.005,97.11,96.305,57200,0
6/15/2017,0,0,0,0,1,0,1,97.437,96.91,97.555,96.84,21800,1
6/16/2017,1,1,1,0,0,1,1,97.146,97.48,97.55,97.095,19110,0
6/19/2017,0,0,0,0,1,0,0,97.325,97.115,97.345,97.05,1080,1
6/20/2017,0,0,0,0,0,0,1,97.412,97.28,97.515,97.135,30220,1
6/21/2017,1,0,0,0,1,1,1,97.216,97.385,97.465,97.18,14390,0
6/22/2017,0,1,1,1,0,0,1,97.303,97.225,97.35,97.115,27550,1
6/23/2017,1,1,1,1,0,1,0,96.942,97.255,97.295,96.86,14010,0
6/26/2017,0,1,1,0,0,0,1,97.116,96.94,97.16,96.81,15450,1
6/27/2017,1,1,1,1,1,1,0,96.093,97.12,97.155,96.045,33760,0
6/28/2017,1,1,1,1,1,1,0,95.744,96.175,96.32,95.67,39800,0
6/29/2017,1,1,0,0,1,1,0,95.366,95.77,95.78,95.27,22610,0
6/30/2017,0,1,1,0,1,1,0,95.421,95.31,95.565,95.225,20290,1
7/3/2017,0,1,1,0,1,0,1,95.969,95.405,95.995,95.385,19920,1
7/5/2017,1,0,0,0,0,0,0,96.059,95.905,96.255,95.825,19130,1
7/6/2017,1,1,0,1,1,0,0,95.575,96.005,96.11,95.56,14270,0
7/7/2017,0,0,0,0,1,0,0,95.792,95.585,95.93,95.525,20490,1
7/10/2017,0,1,1,1,0,0,1,95.777,95.795,95.945,95.69,20010,0
7/11/2017,1,1,1,1,0,1,1,95.422,95.83,95.96,95.405,16460,0
7/12/2017,0,1,0,1,0,1,1,95.512,95.42,95.745,95.275,20850,1
7/13/2017,0,1,1,0,1,0,0,95.508,95.53,95.695,95.245,18650,0
7/14/2017,1,1,1,1,0,1,1,94.93,95.55,95.615,94.87,23340,0
7/17/2017,1,0,0,1,0,0,1,94.904,94.885,95.12,94.8,12280,0
7/18/2017,1,1,1,1,0,1,0,94.402,94.95,94.97,94.275,33620,0
7/19/2017,0,1,1,1,1,0,0,94.588,94.475,94.69,94.445,11880,1
7/20/2017,1,0,0,1,0,1,0,94.117,94.56,94.98,93.89,48230,0
7/21/2017,1,0,0,1,0,1,0,93.679,94.115,94.17,93.67,15570,0
7/24/2017,0,1,1,0,1,0,1,93.798,93.785,93.945,93.65,13390,1
7/25/2017,1,1,1,1,1,0,1,93.888,93.85,93.96,93.46,23120,1
7/26/2017,1,1,1,0,0,1,1,93.505,93.955,94.115,93.22,30050,0
7/27/2017,0,1,1,1,1,0,1,93.715,93.325,93.95,93,33810,1
7/28/2017,1,1,1,1,0,1,1,93.114,93.675,93.795,93.1,24440,0
7/31/2017,1,1,1,1,1,1,1,92.718,93.17,93.385,92.635,29880,0
8/1/2017,0,0,0,0,0,1,1,92.901,92.805,92.97,92.64,18710,1
8/2/2017,1,1,1,0,1,1,0,92.699,92.905,93.03,92.39,20520,0
8/3/2017,1,0,0,0,0,1,0,92.707,92.775,92.905,92.555,21580,1
8/4/2017,0,1,1,0,1,1,0,93.416,92.61,93.64,92.58,31040,1
8/7/2017,1,0,0,1,0,1,1,93.309,93.38,93.415,93.175,13480,0
8/8/2017,0,0,0,1,1,1,1,93.515,93.285,93.77,93.12,20300,1
8/9/2017,1,1,1,1,0,1,0,93.43,93.47,93.785,93.365,20180,0
8/10/2017,1,0,0,1,0,1,1,93.304,93.385,93.7,93.21,17310,0
8/11/2017,1,1,1,0,0,1,0,92.956,93.295,93.415,92.83,28530,0
8/14/2017,0,0,0,0,1,0,1,93.305,92.98,93.39,92.945,13440,1
8/16/2017,1,0,0,0,0,1,1,93.438,93.735,94.055,93.375,35150,0
8/17/2017,0,1,1,1,0,0,1,93.534,93.38,93.995,93.21,40450,1
8/18/2017,1,1,1,0,1,1,1,93.359,93.65,93.685,93.245,23750,0
8/21/2017,1,0,0,1,0,1,1,93.012,93.365,93.495,92.92,18580,0
8/22/2017,0,1,1,0,1,0,0,93.461,93.025,93.49,92.98,19610,1
8/23/2017,1,1,1,1,0,1,1,93.07,93.44,93.555,93.04,18700,0
8/24/2017,0,0,0,0,1,0,1,93.202,93.09,93.305,93.075,10740,1
8/25/2017,1,1,1,1,0,0,0,92.677,93.225,93.37,92.345,44540,0
8/28/2017,1,0,0,1,0,1,1,92.14,92.35,92.48,92.115,19550,0
8/29/2017,0,1,0,1,0,1,1,92.184,92.185,92.41,91.55,51870,1
8/30/2017,0,0,0,0,1,0,0,92.823,92.295,92.885,92.19,29840,1
8/31/2017,1,1,1,1,0,1,1,92.628,92.86,93.305,92.565,38280,0
9/1/2017,0,1,1,1,1,1,1,92.769,92.6,92.905,92.05,44560,1
9/5/2017,1,1,1,0,0,1,0,92.226,92.61,92.695,92.145,27650,0
9/6/2017,1,1,1,1,1,0,0,92.252,92.2,92.335,91.945,28040,1
9/7/2017,1,1,0,1,0,1,1,91.642,92.18,92.23,91.375,58700,0
9/8/2017,1,0,0,0,1,0,0,91.326,91.44,91.49,90.99,36100,0
9/11/2017,0,1,1,0,1,0,1,91.853,91.39,91.965,91.39,36430,1
9/12/2017,1,1,1,1,1,0,1,91.856,91.885,92.06,91.755,31520,0
9/13/2017,0,1,1,0,1,0,0,92.508,91.875,92.515,91.69,50270,1
9/14/2017,1,1,1,1,0,1,0,92.112,92.385,92.66,92.025,26590,0
9/15/2017,1,1,1,0,1,0,0,91.863,92,92.155,91.585,10880,0
9/18/2017,1,0,1,0,1,0,1,91.853,91.865,92.02,91.8,1390,0
9/19/2017,1,0,0,1,1,0,0,91.561,91.765,91.845,91.515,24290,0
9/20/2017,0,1,1,1,1,0,1,92.296,91.62,92.495,91.215,37390,1
9/21/2017,1,1,1,0,1,0,1,92.049,92.4,92.46,91.89,22400,0
9/22/2017,1,1,0,0,0,0,1,91.967,91.945,92.005,91.575,24070,0
9/25/2017,0,1,1,1,0,1,0,92.441,92.12,92.525,92,26580,1
9/26/2017,0,0,1,0,1,0,1,92.781,92.42,93.11,92.345,32790,1
9/27/2017,0,0,1,0,1,0,1,93.171,92.89,93.415,92.81,32500,1
9/28/2017,1,0,0,1,0,1,1,92.932,93.26,93.495,92.92,24780,0
9/29/2017,1,1,1,0,1,0,1,92.883,93,93.115,92.805,21910,0
10/3/2017,1,0,0,0,0,1,1,93.414,93.49,93.775,93.275,17650,1
10/4/2017,1,0,0,0,0,1,1,93.284,93.415,93.42,93.085,17760,0
10/5/2017,0,1,1,1,1,1,1,93.803,93.365,93.835,93.25,18200,1
10/6/2017,1,0,0,1,1,1,0,93.641,93.75,94.1,93.6,27380,0
10/9/2017,1,1,1,1,1,1,1,93.505,93.625,93.67,93.455,12440,0
10/10/2017,1,1,1,1,0,1,1,93.101,93.565,93.57,92.95,26870,0
10/11/2017,1,1,1,0,0,1,1,92.825,93.06,93.19,92.715,20790,0
10/12/2017,0,0,0,1,0,1,1,92.898,92.755,93.065,92.635,17440,1
10/13/2017,0,1,1,1,0,1,1,92.935,92.93,93.09,92.59,21580,1
10/16/2017,0,1,0,0,1,0,0,93.161,92.965,93.21,92.93,15650,1
10/17/2017,0,1,1,0,0,1,1,93.35,93.14,93.59,93.135,16910,1
10/18/2017,1,1,1,0,1,0,0,93.228,93.34,93.655,93.215,15590,0
10/19/2017,1,0,0,1,0,1,1,93.12,93.29,93.425,92.91,18560,0
10/20/2017,0,1,1,1,1,0,1,93.579,93.045,93.675,92.995,27270,1
10/23/2017,0,0,0,1,0,1,0,93.814,93.64,93.9,93.56,16030,1
10/24/2017,1,1,1,0,1,0,1,93.661,93.695,93.87,93.555,18540,0
10/25/2017,1,1,0,0,1,1,1,93.577,93.83,93.89,93.475,24510,0
10/26/2017,0,1,1,0,1,0,1,94.509,93.495,94.615,93.365,44610,1
10/27/2017,0,1,1,0,0,0,1,94.822,94.66,95.06,94.63,36500,1
10/30/2017,1,1,1,1,0,1,0,94.454,94.77,94.835,94.325,22350,0
10/31/2017,0,1,1,0,1,0,1,94.429,94.365,94.6,94.35,18900,0
11/1/2017,0,0,0,1,0,1,1,94.709,94.415,94.755,94.4,16620,1
11/2/2017,1,1,1,0,0,0,0,94.588,94.665,94.695,94.305,17090,0
11/3/2017,0,1,1,0,0,0,1,94.858,94.61,94.92,94.115,24480,1
11/6/2017,1,1,1,1,0,1,1,94.657,94.825,95,94.605,17710,0
11/7/2017,0,0,0,0,0,0,0,94.8,94.63,95.07,94.6,23730,1
11/8/2017,1,0,0,1,1,1,1,94.768,94.765,94.865,94.68,11410,0
11/9/2017,1,1,1,0,1,1,0,94.352,94.85,94.865,94.305,22010,0
11/10/2017,1,0,0,0,1,0,0,94.278,94.365,94.555,94.155,14650,0
11/13/2017,1,0,0,1,1,1,0,94.388,94.355,94.545,94.31,10710,1
11/14/2017,1,0,0,0,0,0,0,93.723,94.405,94.44,93.64,27440,0
11/15/2017,0,0,1,0,0,1,0,93.726,93.77,93.8,93.305,25250,0
11/16/2017,0,0,0,1,1,1,1,93.854,93.785,93.915,93.69,12190,1
11/17/2017,1,1,1,1,0,1,1,93.575,93.715,93.845,93.42,16910,0
11/20/2017,0,0,0,0,1,0,0,93.997,93.73,94.02,93.485,19680,1
11/21/2017,1,1,1,1,0,1,1,93.877,93.945,94.085,93.795,11700,0
11/22/2017,1,1,1,1,0,1,1,93.135,93.855,93.88,93.12,24890,0
11/24/2017,1,1,1,0,1,1,0,92.707,93.11,93.175,92.61,17460,0
11/27/2017,0,0,0,1,0,1,1,92.825,92.665,92.865,92.43,22700,1
11/28/2017,0,0,0,0,0,1,1,93.213,92.795,93.27,92.76,21740,1
11/29/2017,1,0,0,0,1,0,0,93.107,93.175,93.375,92.925,17790,0
11/30/2017,1,1,1,0,1,1,0,93.002,93.2,93.465,92.68,27690,0
12/1/2017,0,1,1,1,0,0,1,92.841,92.905,93.21,92.55,31150,0
12/4/2017,0,0,0,0,0,0,0,93.144,93.04,93.345,93.005,30070,1
12/5/2017,0,1,0,0,0,0,0,93.334,93.02,93.445,93,18290,1
12/6/2017,0,0,0,1,0,0,1,93.582,93.31,93.62,93.135,21660,1
12/7/2017,0,1,1,0,1,0,1,93.769,93.565,93.78,93.495,14810,1
12/8/2017,0,1,1,1,1,0,0,93.874,93.8,94.075,93.785,19750,1
12/11/2017,1,1,1,0,1,0,1,93.843,93.86,93.955,93.65,26430,0
12/12/2017,0,0,0,0,1,0,1,94.08,93.895,94.21,93.745,18700,1
12/13/2017,1,0,0,1,0,1,1,93.419,94.015,94.095,93.34,30860,0
12/14/2017,0,1,1,1,1,0,1,93.479,93.38,93.77,93.275,29830,1
12/15/2017,0,0,1,1,1,1,0,93.929,93.57,93.995,93.405,8970,1
12/18/2017,1,1,0,1,1,1,1,93.52,94,94.02,93.575,540,0
12/19/2017,1,1,1,0,1,1,1,93.027,93.255,93.31,93.015,14680,0
12/20/2017,1,1,1,1,1,1,1,92.891,93.035,93.12,92.75,20130,0
12/21/2017,1,1,1,0,0,0,1,92.862,92.925,93.095,92.815,12900,0
12/22/2017,0,1,1,1,1,1,1,92.924,93,93.075,92.87,9380,1
12/26/2017,0,1,1,1,0,1,1,92.801,92.885,92.96,92.755,6310,0
12/27/2017,1,0,0,1,0,1,1,92.612,92.825,92.865,92.525,16220,0
12/28/2017,1,1,1,1,1,1,0,92.3,92.69,92.69,92.275,15440,0
12/29/2017,1,1,1,1,0,1,1,91.826,92.355,92.375,91.805,21610,0
1/2/2018,1,0,1,1,1,1,1,91.573,91.895,91.93,91.47,19620,0
1/3/2018,0,1,1,1,0,1,1,91.896,91.56,91.99,91.535,17210,1
1/4/2018,1,1,1,0,1,1,1,91.581,91.965,92,91.52,15730,0
1/5/2018,0,0,0,0,1,1,0,91.673,91.55,91.83,91.51,13750,1
1/8/2018,0,1,1,0,1,1,1,92.1,91.765,92.135,91.61,15960,1
1/9/2018,0,1,1,0,1,0,0,92.26,92.07,92.36,91.96,21580,1
1/10/2018,1,1,1,1,1,1,0,92.07,92.225,92.285,91.65,24560,0
1/11/2018,1,1,1,0,0,1,0,91.608,92.07,92.305,91.535,22700,0
1/12/2018,1,1,1,1,1,1,1,90.735,91.51,91.63,90.53,40560,0
1/16/2018,0,0,0,0,0,1,0,90.146,90.255,90.58,90.105,27970,0
1/17/2018,0,1,1,0,1,0,1,90.313,89.99,90.695,89.96,33600,1
1/18/2018,1,0,0,0,1,1,0,90.297,90.65,90.765,90.205,28150,0
1/19/2018,0,0,0,1,1,1,1,90.37,90.32,90.51,89.96,24170,1
1/22/2018,1,1,1,1,0,0,0,90.191,90.27,90.5,90.14,16700,0
1/23/2018,1,1,1,0,0,1,0,89.915,90.155,90.395,89.845,20360,0
1/24/2018,1,1,1,1,1,1,1,89.011,89.875,89.905,88.955,32300,0
1/25/2018,0,0,0,1,0,0,0,89.227,89.095,89.415,88.255,77360,1
1/29/2018,0,0,0,0,1,0,0,89.131,88.95,89.44,88.835,25770,1
1/30/2018,1,0,0,0,1,0,0,88.999,89.215,89.48,88.74,26240,0
1/31/2018,1,1,1,1,0,1,0,88.954,88.95,89.135,88.615,29180,0
2/1/2018,1,1,1,0,1,1,1,88.505,88.935,89.17,88.385,23880,0
2/2/2018,0,0,0,0,1,0,1,89.036,88.49,89.275,88.44,32680,1
2/5/2018,0,0,0,0,0,1,0,89.405,89.185,89.58,88.875,37140,1
2/6/2018,1,0,1,0,1,0,0,89.451,89.465,89.92,89.235,40150,1
2/7/2018,0,0,0,0,1,0,0,90.118,89.49,90.275,89.325,33060,1
2/8/2018,0,0,0,1,0,0,0,90.116,90.155,90.455,89.895,35270,0
2/9/2018,0,0,0,0,1,0,1,90.334,90.16,90.45,90.005,34960,1
2/12/2018,1,0,1,1,1,1,1,90.096,90.25,90.31,89.955,19210,0
2/13/2018,1,1,0,0,0,1,1,89.592,90.06,90.07,89.49,20990,0
2/14/2018,1,1,1,1,1,1,1,89.005,89.595,90.02,88.835,39240,0
2/15/2018,1,0,1,0,0,1,0,88.505,88.89,88.89,88.445,27690,0
2/16/2018,0,1,1,1,0,1,1,89.013,88.5,89.15,88.15,26170,1
2/20/2018,0,0,0,0,1,0,0,89.636,89.165,89.72,89.155,17880,1
2/21/2018,0,1,0,1,1,0,0,89.913,89.675,90.06,89.49,23070,1
2/22/2018,1,1,1,1,0,1,1,89.656,90.055,90.17,89.56,24080,0
2/23/2018,0,1,1,0,0,0,1,89.808,89.705,89.99,89.69,16560,1
2/26/2018,1,1,1,1,0,1,1,89.79,89.88,90,89.425,20830,0
2/27/2018,0,0,0,0,1,0,0,90.28,89.675,90.435,89.62,29720,1
2/28/2018,0,0,0,1,0,0,1,90.551,90.305,90.65,90.245,24710,1
3/1/2018,1,0,0,0,0,0,0,90.281,90.655,90.885,90.16,39780,0
3/2/2018,1,1,1,1,1,0,1,89.906,90.2,90.26,89.835,25820,0
3/5/2018,1,1,1,0,1,0,0,90.041,89.83,90.19,89.65,24450,1
3/6/2018,1,1,0,1,1,1,1,89.59,89.92,90.035,89.47,32810,0
3/7/2018,1,0,0,0,0,0,0,89.607,89.49,89.745,89.33,23590,1
3/8/2018,0,0,0,1,0,0,1,90.156,89.585,90.215,89.42,31830,1
3/9/2018,0,1,1,1,1,1,1,90.065,90.175,90.365,89.965,25550,0
3/12/2018,1,0,0,0,0,0,0,89.867,90.065,90.165,89.815,23380,0
3/13/2018,1,0,0,1,0,1,1,89.643,89.87,90.09,89.565,27200,0
3/14/2018,0,1,1,0,0,0,0,89.687,89.685,89.875,89.54,24990,1
3/15/2018,0,1,1,0,1,0,0,90.126,89.695,90.165,89.62,21070,1
3/16/2018,0,1,1,0,1,0,1,90.212,90.12,90.375,89.875,9390,1
3/19/2018,1,0,1,1,1,1,0,89.983,90.18,90.35,89.97,1710,0
3/20/2018,0,1,1,0,1,0,0,89.954,89.47,90.025,89.41,18110,0
3/21/2018,1,1,1,1,0,1,1,89.369,89.98,89.985,89.215,32860,0
3/22/2018,0,0,0,0,0,0,0,89.473,89.265,89.575,88.99,26350,1
3/23/2018,1,1,1,1,0,0,0,89.033,89.325,89.345,88.975,22740,0
3/26/2018,1,0,0,1,1,1,0,88.604,89.04,89.105,88.56,25800,0
3/27/2018,0,0,0,0,0,0,1,88.983,88.625,89.25,88.53,24990,1
3/28/2018,0,0,0,0,1,0,0,89.719,88.97,89.82,88.895,32560,1
3/29/2018,0,1,1,1,0,0,0,89.812,89.725,89.84,89.575,17760,1
4/2/2018,0,0,0,1,0,0,0,89.706,89.68,89.81,89.41,13280,0
4/3/2018,0,1,1,0,1,0,1,89.859,89.73,89.945,89.515,19800,1
4/4/2018,1,0,1,0,1,0,0,89.783,89.8,89.895,89.57,15110,0
4/5/2018,0,1,0,1,1,0,0,90.154,89.745,90.27,89.74,25720,1
4/6/2018,1,0,0,1,0,1,0,89.782,90.07,90.295,89.745,22630,0
4/9/2018,1,1,1,1,0,1,1,89.534,89.85,89.98,89.51,22270,0
4/10/2018,1,1,1,1,1,0,1,89.28,89.545,89.665,89.23,21990,0
4/11/2018,1,1,1,1,0,1,1,89.253,89.28,89.365,89.02,18440,0
4/12/2018,0,0,1,0,1,0,0,89.456,89.21,89.675,89.16,23610,1
4/13/2018,1,1,1,1,0,1,1,89.503,89.46,89.59,89.37,12800,1
4/16/2018,1,0,0,1,0,0,1,89.135,89.5,89.555,89.085,17090,0
4/17/2018,0,1,1,1,1,1,1,89.228,89.115,89.385,88.945,14990,1
4/18/2018,1,1,1,1,1,1,1,89.347,89.225,89.5,89.165,19770,1
4/19/2018,0,1,0,1,1,0,0,89.695,89.355,89.71,89.235,24760,1
4/20/2018,0,1,0,0,1,0,1,90.075,89.655,90.245,89.64,31760,1
4/23/2018,0,1,1,0,1,0,0,90.705,90.14,90.75,90.08,31080,1
4/24/2018,1,0,0,1,1,1,0,90.537,90.695,90.85,90.475,24270,0
4/25/2018,0,1,1,0,1,0,0,90.953,90.54,91.035,90.515,26430,1
4/26/2018,0,1,0,0,0,0,1,91.365,91.005,91.44,90.745,38970,1
4/27/2018,1,0,0,0,0,1,0,91.343,91.385,91.79,91.29,30520,0
4/30/2018,0,1,1,0,0,0,0,91.63,91.345,91.71,91.28,23560,1
5/1/2018,0,0,0,0,1,0,0,92.255,91.62,92.37,91.595,27410,1
5/2/2018,0,1,1,1,1,1,1,92.339,92.295,92.665,92.04,38900,1
5/3/2018,1,1,1,1,0,1,0,92.251,92.59,92.6,92.185,23020,0
5/4/2018,0,1,1,1,1,1,0,92.408,92.27,92.755,92.19,25440,1
5/7/2018,0,1,1,1,0,1,1,92.592,92.415,92.825,92.29,19360,1
5/8/2018,0,0,1,0,1,1,1,92.958,92.555,93.135,92.505,29980,1
5/9/2018,0,1,1,1,1,0,1,92.884,92.905,93.26,92.695,26450,0
5/10/2018,1,1,1,1,0,1,1,92.516,93.005,93.03,92.39,34750,0
5/11/2018,1,0,0,1,1,0,0,92.411,92.605,92.71,92.235,20260,0
5/14/2018,0,1,1,0,1,0,1,92.462,92.425,92.55,92.115,17870,1
5/15/2018,0,1,0,0,1,0,0,93.093,92.53,93.345,92.48,29910,1
5/16/2018,0,1,1,1,1,0,0,93.281,93.22,93.515,93.015,28240,1
5/17/2018,0,1,1,1,1,0,0,93.375,93.195,93.48,93.005,21660,1
5/18/2018,0,0,0,1,0,0,0,93.544,93.44,93.74,93.24,19440,1
5/21/2018,1,1,1,1,0,1,1,93.581,93.585,93.965,93.42,22280,1
5/22/2018,0,1,0,1,1,1,0,93.526,93.46,93.65,93.2,20940,0
5/23/2018,0,1,0,0,0,0,0,93.918,93.45,94.115,93.425,28840,1
5/24/2018,1,0,0,1,0,1,0,93.701,93.85,93.91,93.545,22330,0
5/25/2018,0,0,0,0,0,0,1,94.13,93.735,94.24,93.69,23150,1
5/29/2018,0,1,0,1,0,1,0,94.789,94.345,94.975,94.235,35740,1
5/30/2018,1,1,1,1,1,1,1,94.115,94.8,94.925,93.985,37620,0
5/31/2018,1,1,0,0,1,0,1,93.959,94.05,94.215,93.69,32320,0
6/1/2018,0,0,0,0,1,0,1,94.169,93.96,94.435,93.855,28830,1
6/4/2018,1,0,0,1,1,0,0,93.986,94.165,94.165,93.63,16760,0
6/5/2018,1,1,1,1,0,1,0,93.871,93.985,94.295,93.755,20630,0
6/6/2018,1,0,0,1,1,1,1,93.634,93.805,93.865,93.385,25220,0
6/7/2018,1,1,1,1,0,0,0,93.376,93.585,93.585,93.19,18380,0
6/8/2018,0,0,0,0,1,1,0,93.537,93.47,93.825,93.38,18650,1
6/11/2018,1,0,1,1,1,0,1,93.56,93.51,93.67,93.355,19870,1
6/12/2018,0,0,0,0,1,0,0,93.801,93.68,93.915,93.455,24790,1
6/13/2018,1,1,1,1,1,1,0,93.699,93.815,94.04,93.52,42470,0
6/14/2018,0,0,1,1,0,1,0,94.776,93.49,94.945,93.18,31060,1
6/15/2018,1,0,0,0,0,0,0,94.782,94.955,95.13,94.665,10090,1
6/18/2018,1,1,1,0,0,0,1,94.858,94.875,95,94.75,180,1
6/19/2018,0,0,0,0,0,0,0,94.729,94.345,94.945,94.175,26770,0
6/20/2018,0,0,1,0,1,1,0,94.716,94.645,94.985,94.585,16230,0
6/21/2018,1,0,1,0,0,0,0,94.404,94.79,95.22,94.34,28340,0
6/22/2018,1,1,1,1,0,1,1,94.18,94.55,94.55,94.095,18270,0
6/25/2018,1,0,0,0,0,0,0,93.939,94.15,94.365,93.865,16300,0
6/26/2018,0,1,1,0,0,1,1,94.346,93.95,94.455,93.83,15300,1
6/27/2018,0,1,1,1,0,0,0,94.969,94.375,95.11,94.2,20160,1
6/28/2018,1,1,1,0,1,0,0,95.096,94.97,95.255,94.79,19790,1
6/29/2018,1,1,1,1,1,1,1,94.349,95.025,95.055,94.195,28020,0
7/2/2018,0,0,1,0,1,0,0,94.779,94.3,94.885,94.26,16220,1
7/3/2018,1,1,1,1,0,1,1,94.412,94.59,94.73,94.28,15030,0
7/5/2018,1,0,0,1,0,0,0,94.223,94.27,94.345,93.915,13950,0
7/6/2018,1,0,1,1,0,1,1,93.769,94.125,94.235,93.575,19780,0
7/9/2018,1,1,1,1,1,1,1,93.807,93.73,93.94,93.44,17460,1
7/10/2018,0,1,1,0,1,0,0,93.889,93.805,94.225,93.75,14450,1
7/11/2018,0,0,0,0,0,0,0,94.486,93.955,94.535,93.82,25190,1
7/12/2018,0,1,0,1,1,1,1,94.564,94.485,94.715,94.4,14680,1
7/13/2018,1,1,1,0,0,0,0,94.5,94.64,95,94.43,17520,0
7/16/2018,1,0,0,0,1,0,0,94.272,94.455,94.52,94.15,12030,0
7/17/2018,0,1,0,0,1,0,0,94.704,94.29,94.855,94.04,18660,1
7/18/2018,0,1,1,0,1,1,0,94.811,94.8,95.18,94.72,27550,1
7/19/2018,1,0,1,0,0,0,0,94.942,94.82,95.44,94.665,40050,1
7/20/2018,1,1,0,1,1,1,1,94.226,94.905,95.095,94.125,34630,0
7/23/2018,0,0,0,0,1,1,1,94.44,94.195,94.49,93.97,15260,1
7/24/2018,0,1,1,1,0,1,1,94.388,94.425,94.635,94.165,13350,0
7/25/2018,1,1,1,1,1,1,1,94.129,94.375,94.45,93.905,19410,0
7/26/2018,0,1,1,0,1,0,1,94.544,93.94,94.58,93.87,22630,1
7/27/2018,1,0,0,1,0,1,0,94.46,94.545,94.7,94.42,15970,0
7/30/2018,1,1,1,1,1,0,1,94.111,94.485,94.555,94.04,12400,0
7/31/2018,0,0,0,0,0,1,1,94.275,94.12,94.365,93.94,15480,1
8/1/2018,0,0,0,0,1,0,0,94.428,94.355,94.515,94.29,10720,1
8/2/2018,0,1,1,0,0,1,1,94.987,94.45,95.02,94.42,20490,1
8/3/2018,0,0,0,1,0,1,0,94.961,95.01,95.195,94.795,22570,0
8/6/2018,0,1,1,0,0,0,0,95.187,95.045,95.35,95.03,15080,1
8/7/2018,1,1,1,0,1,1,0,95.046,95.17,95.225,94.81,15100,0
8/8/2018,1,0,0,1,0,0,0,94.89,94.99,95.25,94.82,16850,0
8/9/2018,0,0,0,1,0,1,1,95.355,94.955,95.485,94.87,19150,1
8/10/2018,0,1,1,0,0,0,1,96.218,95.48,96.31,95.385,43150,1
8/13/2018,0,0,0,0,1,0,0,96.251,96.25,96.39,96.02,20270,1
8/14/2018,0,0,0,1,1,1,1,96.605,96.21,96.67,96.02,20760,1
8/16/2018,1,1,1,0,1,1,1,96.536,96.615,96.665,96.205,19620,0
8/17/2018,1,1,1,0,0,1,1,95.981,96.5,96.56,95.97,17170,0
8/20/2018,1,1,1,0,0,1,1,95.789,96.05,96.3,95.655,17940,0
8/21/2018,1,1,1,1,1,0,1,95.15,95.625,95.66,94.96,24690,0
8/22/2018,1,1,1,0,0,0,1,95.051,95.095,95.28,94.83,17930,0
8/23/2018,0,0,0,0,1,0,0,95.583,95.08,95.625,95.08,18330,1
8/24/2018,1,1,1,1,0,1,1,95.063,95.57,95.61,94.935,23380,0
8/27/2018,1,1,1,1,1,1,1,94.684,95.08,95.23,94.595,18840,0
8/28/2018,1,0,0,0,1,0,0,94.635,94.66,94.825,94.34,18560,0
8/29/2018,1,1,1,1,1,1,1,94.522,94.63,94.86,94.44,18770,0
8/30/2018,0,1,1,0,0,0,1,94.679,94.455,94.85,94.395,21370,1
8/31/2018,0,0,0,0,1,0,1,95.083,94.655,95.17,94.485,21920,1
9/4/2018,0,1,0,0,1,0,1,95.38,95.105,95.68,95.085,22200,1
9/5/2018,1,0,0,1,1,1,0,95.124,95.35,95.62,94.995,24330,0
9/6/2018,0,0,0,1,0,1,0,94.988,95.04,95.175,94.88,17390,0
9/7/2018,0,1,0,1,1,0,1,95.329,95,95.42,94.83,26240,1
9/10/2018,1,1,0,1,0,1,1,95.11,95.385,95.54,94.985,23110,0
9/11/2018,1,1,1,0,1,1,0,95.225,95.13,95.33,94.845,29320,1
9/12/2018,1,1,1,0,0,1,1,94.768,95.11,95.27,94.705,34870,0
9/13/2018,1,0,0,0,1,1,1,94.517,94.85,94.955,94.41,27960,0
9/14/2018,0,0,1,0,1,0,1,94.925,94.56,94.99,94.355,10470,1
9/17/2018,1,0,0,1,0,1,1,94.486,94.925,94.925,94.49,60,0
9/18/2018,0,1,1,1,1,1,1,94.227,94.18,94.32,93.88,19090,0
9/19/2018,1,1,1,0,1,1,1,94.119,94.15,94.325,93.91,15320,0
9/20/2018,1,0,0,0,0,1,1,93.491,94.165,94.165,93.405,28350,0
9/21/2018,0,1,1,1,1,0,0,93.798,93.49,93.93,93.395,23210,1
9/24/2018,0,1,1,1,1,1,1,93.775,93.795,93.95,93.415,16810,0
9/25/2018,1,1,0,1,1,0,1,93.711,93.82,93.96,93.59,14780,0
